date,vcb_sell
05-04-2023,23620.0
06-04-2023,23620.0
07-04-2023,23620.0
08-04-2023,23620.0
09-04-2023,23620.0
10-04-2023,23620.0
11-04-2023,23630.0
12-04-2023,23630.0
13-04-2023,23610.0
14-04-2023,23620.0
15-04-2023,23620.0
16-04-2023,23620.0
17-04-2023,23660.0
18-04-2023,23700.0
19-04-2023,23645.0
20-04-2023,23660.0
21-04-2023,23660.0
22-04-2023,23660.0
23-04-2023,23660.0
24-04-2023,23650.0
25-04-2023,23650.0
26-04-2023,23650.0
27-04-2023,23630.0
28-04-2023,23630.0
29-04-2023,23630.0
30-04-2023,23630.0
01-05-2023,23630.0
02-05-2023,23630.0
03-05-2023,23630.0
04-05-2023,23620.0
05-05-2023,23620.0
06-05-2023,23620.0
07-05-2023,23620.0
08-05-2023,23630.0
09-05-2023,23630.0
10-05-2023,23640.0
11-05-2023,23640.0
12-05-2023,23640.0
13-05-2023,23640.0
14-05-2023,23640.0
15-05-2023,23620.0
16-05-2023,23620.0
17-05-2023,23625.0
18-05-2023,23620.0
19-05-2023,23660.0
20-05-2023,23660.0
21-05-2023,23660.0
22-05-2023,23615.0
23-05-2023,23630.0
24-05-2023,23660.0
25-05-2023,23640.0
26-05-2023,23660.0
27-05-2023,23660.0
28-05-2023,23660.0
29-05-2023,23650.0
30-05-2023,23655.0
31-05-2023,23665.0
01-06-2023,23650.0
02-06-2023,23650.0
03-06-2023,23650.0
04-06-2023,23650.0
05-06-2023,23670.0
06-06-2023,23660.0
07-06-2023,23660.0
08-06-2023,23660.0
09-06-2023,23650.0
10-06-2023,23650.0
11-06-2023,23650.0
12-06-2023,23640.0
13-06-2023,23660.0
14-06-2023,23670.0
15-06-2023,23700.0
16-06-2023,23700.0
17-06-2023,23700.0
18-06-2023,23700.0
19-06-2023,23690.0
20-06-2023,23690.0
21-06-2023,23680.0
22-06-2023,23680.0
23-06-2023,23690.0
24-06-2023,23690.0
25-06-2023,23690.0
26-06-2023,23700.0
27-06-2023,23710.0
28-06-2023,23720.0
29-06-2023,23730.0
30-06-2023,23750.0
01-07-2023,23750.0
02-07-2023,23750.0
03-07-2023,23820.0
04-07-2023,23860.0
05-07-2023,23920.0
06-07-2023,23900.0
07-07-2023,23810.0
08-07-2023,23810.0
09-07-2023,23810.0
10-07-2023,23820.0
11-07-2023,23860.0
12-07-2023,23850.0
13-07-2023,23815.0
14-07-2023,23810.0
15-07-2023,23810.0
16-07-2023,23810.0
17-07-2023,23800.0
18-07-2023,23810.0
19-07-2023,23805.0
20-07-2023,23810.0
21-07-2023,23820.0
22-07-2023,23820.0
23-07-2023,23820.0
24-07-2023,23825.0
25-07-2023,23830.0
26-07-2023,23835.0
27-07-2023,23840.0
28-07-2023,23860.0
29-07-2023,23860.0
30-07-2023,23860.0
31-07-2023,23855.0
01-08-2023,23860.0
02-08-2023,23895.0
03-08-2023,23920.0
04-08-2023,23890.0
05-08-2023,23890.0
06-08-2023,23890.0
07-08-2023,23890.0
08-08-2023,23895.0
09-08-2023,23910.0
10-08-2023,23910.0
11-08-2023,23910.0
12-08-2023,23910.0
13-08-2023,23910.0
14-08-2023,23990.0
15-08-2023,24140.0
16-08-2023,24125.0
17-08-2023,24040.0
18-08-2023,23970.0
19-08-2023,23970.0
20-08-2023,23970.0
21-08-2023,23970.0
22-08-2023,24070.0
23-08-2023,24140.0
24-08-2023,24150.0
25-08-2023,24150.0
26-08-2023,24150.0
27-08-2023,24150.0
28-08-2023,24260.0
29-08-2023,24350.0
30-08-2023,24315.0
31-08-2023,24240.0
01-09-2023,24240.0
02-09-2023,24240.0
03-09-2023,24240.0
04-09-2023,24240.0
05-09-2023,24240.0
06-09-2023,24220.0
07-09-2023,24220.0
08-09-2023,24260.0
09-09-2023,24260.0
10-09-2023,24260.0
11-09-2023,24225.0
12-09-2023,24260.0
13-09-2023,24320.0
14-09-2023,24385.0
15-09-2023,24425.0
16-09-2023,24425.0
17-09-2023,24425.0
18-09-2023,24530.0
19-09-2023,24545.0
20-09-2023,24480.0
21-09-2023,24460.0
22-09-2023,24530.0
23-09-2023,24530.0
24-09-2023,24530.0
25-09-2023,24535.0
26-09-2023,24540.0
27-09-2023,24540.0
28-09-2023,24560.0
29-09-2023,24460.0
30-09-2023,24460.0
01-10-2023,24460.0
02-10-2023,24490.0
03-10-2023,24550.0
04-10-2023,24580.0
05-10-2023,24560.0
06-10-2023,24550.0
07-10-2023,24550.0
08-10-2023,24550.0
09-10-2023,24550.0
10-10-2023,24585.0
11-10-2023,24605.0
12-10-2023,24610.0
13-10-2023,24615.0
14-10-2023,24615.0
15-10-2023,24615.0
16-10-2023,24630.0
17-10-2023,24668.0
18-10-2023,24690.0
19-10-2023,24710.0
20-10-2023,24700.0
21-10-2023,24700.0
22-10-2023,24700.0
23-10-2023,24760.0
24-10-2023,24730.0
25-10-2023,24720.0
26-10-2023,24760.0
27-10-2023,24730.0
28-10-2023,24730.0
29-10-2023,24730.0
30-10-2023,24725.0
31-10-2023,24730.0
01-11-2023,24750.0
02-11-2023,24750.0
03-11-2023,24690.0
04-11-2023,24690.0
05-11-2023,24690.0
06-11-2023,24500.0
07-11-2023,24490.0
08-11-2023,24530.0
09-11-2023,24530.0
10-11-2023,24470.0
11-11-2023,24470.0
12-11-2023,24470.0
13-11-2023,24540.0
14-11-2023,24530.0
15-11-2023,24440.0
16-11-2023,24455.0
17-11-2023,24415.0
18-11-2023,24415.0
19-11-2023,24415.0
20-11-2023,24345.0
21-11-2023,24290.0
22-11-2023,24355.0
23-11-2023,24390.0
24-11-2023,24420.0
25-11-2023,24420.0
26-11-2023,24420.0
27-11-2023,24415.0
28-11-2023,24420.0
29-11-2023,24385.0
30-11-2023,24430.0
01-12-2023,24450.0
02-12-2023,24450.0
03-12-2023,24450.0
04-12-2023,24405.0
05-12-2023,24430.0
06-12-2023,24435.0
07-12-2023,24430.0
08-12-2023,24390.0
09-12-2023,24390.0
10-12-2023,24390.0
11-12-2023,24400.0
12-12-2023,24430.0
13-12-2023,24420.0
14-12-2023,24420.0
15-12-2023,24410.0
16-12-2023,24410.0
17-12-2023,24410.0
18-12-2023,24480.0
19-12-2023,24515.0
20-12-2023,24510.0
21-12-2023,24500.0
22-12-2023,24400.0
23-12-2023,24400.0
24-12-2023,24400.0
25-12-2023,24400.0
26-12-2023,24470.0
27-12-2023,24480.0
28-12-2023,24400.0
29-12-2023,24420.0
30-12-2023,24420.0
31-12-2023,24420.0
01-01-2024,24420.0
02-01-2024,24495.0
03-01-2024,24520.0
04-01-2024,24530.0
05-01-2024,24530.0
06-01-2024,24530.0
07-01-2024,24530.0
08-01-2024,24515.0
09-01-2024,24525.0
10-01-2024,24555.0
11-01-2024,24635.0
12-01-2024,24630.0
13-01-2024,24630.0
14-01-2024,24630.0
15-01-2024,24635.0
16-01-2024,24710.0
17-01-2024,24700.0
18-01-2024,24725.0
19-01-2024,24715.0
20-01-2024,24715.0
21-01-2024,24715.0
22-01-2024,24705.0
23-01-2024,24730.0
24-01-2024,24770.0
25-01-2024,24770.0
26-01-2024,24765.0
27-01-2024,24765.0
28-01-2024,24765.0
29-01-2024,24715.0
30-01-2024,24575.0
31-01-2024,24595.0
01-02-2024,24580.0
02-02-2024,24500.0
03-02-2024,24500.0
04-02-2024,24500.0
05-02-2024,24540.0
06-02-2024,24530.0
07-02-2024,24570.0
08-02-2024,24570.0
09-02-2024,24570.0
10-02-2024,24570.0
11-02-2024,24570.0
12-02-2024,24570.0
13-02-2024,24570.0
14-02-2024,24570.0
15-02-2024,24610.0
16-02-2024,24680.0
17-02-2024,24680.0
18-02-2024,24680.0
19-02-2024,24700.0
20-02-2024,24700.0
21-02-2024,24680.0
22-02-2024,24760.0
23-02-2024,24790.0
24-02-2024,24790.0
25-02-2024,24790.0
26-02-2024,24840.0
27-02-2024,24800.0
28-02-2024,24790.0
29-02-2024,24820.0
01-03-2024,24810.0
02-03-2024,24810.0
03-03-2024,24810.0
04-03-2024,24840.0
05-03-2024,24850.0
06-03-2024,24860.0
07-03-2024,24870.0
08-03-2024,24840.0
09-03-2024,24840.0
10-03-2024,24840.0
11-03-2024,24790.0
12-03-2024,24800.0
13-03-2024,24820.0
14-03-2024,24870.0
15-03-2024,24890.0
16-03-2024,24890.0
17-03-2024,24890.0
18-03-2024,24880.0
19-03-2024,24910.0
20-03-2024,24950.0
21-03-2024,24950.0
22-03-2024,24950.0
23-03-2024,24950.0
24-03-2024,24950.0
25-03-2024,24930.0
26-03-2024,24950.0
27-03-2024,24950.0
28-03-2024,24950.0
29-03-2024,24970.0
30-03-2024,24970.0
31-03-2024,24970.0
01-04-2024,24970.0
02-04-2024,25050.0
03-04-2024,25130.0
04-04-2024,25110.0
05-04-2024,25120.0
06-04-2024,25120.0
07-04-2024,25120.0
08-04-2024,25130.0
09-04-2024,25130.0
10-04-2024,25130.0
11-04-2024,25170.0
12-04-2024,25180.0
13-04-2024,25180.0
14-04-2024,25180.0
15-04-2024,25300.0
16-04-2024,25348.0
17-04-2024,25440.0
18-04-2024,25440.0
19-04-2024,25473.0
20-04-2024,25473.0
21-04-2024,25473.0
22-04-2024,25485.0
23-04-2024,25488.0
24-04-2024,25487.0
25-04-2024,25477.0
26-04-2024,25458.0
27-04-2024,25458.0
28-04-2024,25458.0
29-04-2024,25458.0
30-04-2024,25458.0
01-05-2024,25458.0
02-05-2024,25454.0
03-05-2024,25453.0
04-05-2024,25457.0
05-05-2024,25457.0
06-05-2024,25457.0
07-05-2024,25455.0
08-05-2024,25461.0
09-05-2024,25478.0
10-05-2024,25484.0
11-05-2024,25484.0
12-05-2024,25484.0
13-05-2024,25479.0
14-05-2024,25482.0
15-05-2024,25482.0
16-05-2024,25452.0
17-05-2024,25450.0
18-05-2024,25450.0
19-05-2024,25450.0
20-05-2024,25459.0
21-05-2024,25463.0
22-05-2024,25466.0
23-05-2024,25470.0
24-05-2024,25477.0
25-05-2024,25477.0
26-05-2024,25477.0
27-05-2024,25481.0
28-05-2024,25468.0
29-05-2024,25465.0
30-05-2024,25470.0
31-05-2024,25474.0
01-06-2024,25474.0
02-06-2024,25474.0
03-06-2024,25474.0
04-06-2024,25458.0
05-06-2024,25453.0
06-06-2024,25453.0
07-06-2024,25453.0
08-06-2024,25453.0
09-06-2024,25453.0
10-06-2024,25454.0
11-06-2024,25462.0
12-06-2024,25466.0
13-06-2024,25457.0
14-06-2024,25461.0
15-06-2024,25461.0
16-06-2024,25461.0
17-06-2024,25471.0
18-06-2024,25471.0
19-06-2024,25469.0
20-06-2024,25467.0
21-06-2024,25468.0
22-06-2024,25468.0
23-06-2024,25468.0
24-06-2024,25475.0
25-06-2024,25465.0
26-06-2024,25470.0
27-06-2024,25477.0
28-06-2024,25473.0
29-06-2024,25473.0
30-06-2024,25473.0
01-07-2024,25464.0
02-07-2024,25465.0
03-07-2024,25470.0
04-07-2024,25463.0
05-07-2024,25458.0
06-07-2024,25458.0
07-07-2024,25458.0
08-07-2024,25455.0
09-07-2024,25454.0
10-07-2024,25459.0
11-07-2024,25465.0
12-07-2024,25460.0
13-07-2024,25460.0
14-07-2024,25460.0
15-07-2024,25457.0
16-07-2024,25457.0
17-07-2024,25468.0
18-07-2024,25450.0
19-07-2024,25458.0
20-07-2024,25458.0
21-07-2024,25458.0
22-07-2024,25474.0
23-07-2024,25477.0
24-07-2024,25477.0
25-07-2024,25460.0
26-07-2024,25461.0
27-07-2024,25461.0
28-07-2024,25461.0
29-07-2024,25455.0
30-07-2024,25460.0
31-07-2024,25420.0
01-08-2024,25400.0
02-08-2024,25380.0
03-08-2024,25380.0
04-08-2024,25380.0
05-08-2024,25270.0
06-08-2024,25320.0
07-08-2024,25335.0
08-08-2024,25320.0
09-08-2024,25270.0
10-08-2024,25270.0
11-08-2024,25270.0
12-08-2024,25280.0
13-08-2024,25290.0
14-08-2024,25190.0
15-08-2024,25210.0
16-08-2024,25230.0
17-08-2024,25230.0
18-08-2024,25230.0
19-08-2024,25160.0
20-08-2024,25080.0
21-08-2024,25100.0
22-08-2024,25120.0
23-08-2024,25150.0
24-08-2024,25150.0
25-08-2024,25150.0
26-08-2024,25050.0
27-08-2024,25000.0
28-08-2024,25020.0
29-08-2024,25030.0
30-08-2024,25030.0
31-08-2024,25030.0
01-09-2024,25030.0
02-09-2024,25030.0
03-09-2024,25030.0
04-09-2024,25015.0
05-09-2024,24920.0
06-09-2024,24770.0
07-09-2024,24770.0
08-09-2024,24770.0
09-09-2024,24840.0
10-09-2024,24830.0
11-09-2024,24725.0
12-09-2024,24750.0
13-09-2024,24730.0
14-09-2024,24730.0
15-09-2024,24730.0
16-09-2024,24720.0
17-09-2024,24770.0
18-09-2024,24810.0
19-09-2024,24750.0
20-09-2024,24740.0
21-09-2024,24740.0
22-09-2024,24740.0
23-09-2024,24800.0
24-09-2024,24770.0
25-09-2024,24750.0
26-09-2024,24800.0
27-09-2024,24760.0
28-09-2024,24760.0
29-09-2024,24760.0
30-09-2024,24740.0
01-10-2024,24770.0
02-10-2024,24820.0
03-10-2024,24920.0
04-10-2024,24940.0
05-10-2024,24940.0
06-10-2024,24940.0
07-10-2024,25030.0
08-10-2024,25025.0
09-10-2024,25025.0
10-10-2024,25030.0
11-10-2024,25000.0
12-10-2024,25000.0
13-10-2024,25000.0
14-10-2024,25020.0
15-10-2024,25125.0
16-10-2024,25170.0
17-10-2024,25370.0
18-10-2024,25340.0
19-10-2024,25340.0
20-10-2024,25340.0
21-10-2024,25430.0
22-10-2024,25452.0
23-10-2024,25462.0
24-10-2024,25473.0
25-10-2024,25467.0
26-10-2024,25467.0
27-10-2024,25467.0
28-10-2024,25464.0
29-10-2024,25464.0
30-10-2024,25458.0
31-10-2024,25450.0
01-11-2024,25454.0
02-11-2024,25454.0
03-11-2024,25454.0
04-11-2024,25465.0
05-11-2024,25460.0
06-11-2024,25470.0
07-11-2024,25497.0
08-11-2024,25470.0
09-11-2024,25470.0
10-11-2024,25470.0
11-11-2024,25476.0
12-11-2024,25480.0
13-11-2024,25502.0
14-11-2024,25504.0
15-11-2024,25512.0
16-11-2024,25512.0
17-11-2024,25512.0
18-11-2024,25502.0
19-11-2024,25507.0
20-11-2024,25499.0
21-11-2024,25504.0
22-11-2024,25509.0
23-11-2024,25509.0
24-11-2024,25509.0
25-11-2024,25506.0
26-11-2024,25509.0
27-11-2024,25509.0
28-11-2024,25484.0
29-11-2024,25463.0
30-11-2024,25463.0
01-12-2024,25463.0
02-12-2024,25452.0
03-12-2024,25473.0
04-12-2024,25475.0
05-12-2024,25479.0
06-12-2024,25467.0
07-12-2024,25467.0
08-12-2024,25467.0
09-12-2024,25460.0
10-12-2024,25470.0
11-12-2024,25465.0
12-12-2024,25471.0
13-12-2024,25477.0
14-12-2024,25477.0
15-12-2024,25477.0
16-12-2024,25485.0
17-12-2024,25483.0
18-12-2024,25491.0
19-12-2024,25519.0
20-12-2024,25540.0
21-12-2024,25540.0
22-12-2024,25540.0
23-12-2024,25530.0
24-12-2024,25523.0
25-12-2024,25536.0
26-12-2024,25525.0
27-12-2024,25538.0
28-12-2024,25538.0
29-12-2024,25538.0
30-12-2024,25543.0
31-12-2024,25551.0
01-01-2025,25551.0
02-01-2025,25559.0
03-01-2025,25550.0
04-01-2025,25550.0
05-01-2025,25550.0
06-01-2025,25553.0
07-01-2025,25548.0
08-01-2025,25546.0
09-01-2025,25554.0
10-01-2025,25558.0
11-01-2025,25558.0
12-01-2025,25558.0
13-01-2025,25560.0
14-01-2025,25563.0
15-01-2025,25554.0
16-01-2025,25549.0
17-01-2025,25510.0
18-01-2025,25510.0
19-01-2025,25510.0
20-01-2025,25500.0
21-01-2025,25450.0
22-01-2025,25320.0
23-01-2025,25320.0
24-01-2025,25300.0
25-01-2025,25300.0
26-01-2025,25300.0
27-01-2025,25300.0
28-01-2025,25300.0
29-01-2025,25300.0
30-01-2025,25300.0
31-01-2025,25300.0
01-02-2025,25300.0
02-02-2025,25300.0
03-02-2025,25500.0
04-02-2025,25360.0
05-02-2025,25340.0
06-02-2025,25450.0
07-02-2025,25470.0
08-02-2025,25470.0
09-02-2025,25470.0
10-02-2025,25560.0
11-02-2025,25700.0
12-02-2025,25740.0
13-02-2025,25660.0
14-02-2025,25580.0
15-02-2025,25580.0
16-02-2025,25580.0
17-02-2025,25640.0
18-02-2025,25700.0
19-02-2025,25700.0
20-02-2025,25710.0
21-02-2025,25680.0
22-02-2025,25680.0
23-02-2025,25680.0
24-02-2025,25670.0
25-02-2025,25690.0
26-02-2025,25720.0
27-02-2025,25740.0
28-02-2025,25730.0
01-03-2025,25730.0
02-03-2025,25730.0
03-03-2025,25780.0
04-03-2025,25750.0
05-03-2025,25680.0
06-03-2025,25660.0
07-03-2025,25690.0
08-03-2025,25690.0
09-03-2025,25690.0
10-03-2025,25700.0
11-03-2025,25650.0
12-03-2025,25640.0
13-03-2025,25680.0
14-03-2025,25710.0
15-03-2025,25710.0
16-03-2025,25710.0
17-03-2025,25720.0
18-03-2025,25710.0
19-03-2025,25730.0
20-03-2025,25740.0
21-03-2025,25760.0
22-03-2025,25760.0
23-03-2025,25760.0
24-03-2025,25810.0
25-03-2025,25810.0
26-03-2025,25750.0
27-03-2025,25750.0
28-03-2025,25760.0
29-03-2025,25760.0
30-03-2025,25760.0
31-03-2025,25740.0
01-04-2025,25820.0
02-04-2025,25820.0
03-04-2025,25980.0
04-04-2025,25960.0
05-04-2025,25960.0
06-04-2025,25960.0
07-04-2025,25960.0
08-04-2025,26140.0
09-04-2025,26182.0
10-04-2025,25970.0
11-04-2025,25920.0
12-04-2025,25920.0
13-04-2025,25920.0
14-04-2025,26000.0
15-04-2025,26010.0
16-04-2025,26010.0
17-04-2025,26060.0
18-04-2025,26120.0
19-04-2025,26120.0
20-04-2025,26120.0
21-04-2025,26060.0
22-04-2025,26115.0
23-04-2025,26141.0
24-04-2025,26174.0
25-04-2025,26195.0
26-04-2025,26200.0
27-04-2025,26200.0
28-04-2025,26170.0
29-04-2025,26180.0
30-04-2025,26180.0
01-05-2025,26180.0
02-05-2025,26180.0
03-05-2025,26180.0
04-05-2025,26180.0
05-05-2025,26140.0
06-05-2025,26150.0
07-05-2025,26130.0
08-05-2025,26150.0
09-05-2025,26140.0
10-05-2025,26140.0
11-05-2025,26140.0
12-05-2025,26140.0
13-05-2025,26140.0
14-05-2025,26120.0
15-05-2025,26110.0
16-05-2025,26110.0
17-05-2025,26110.0
18-05-2025,26110.0
19-05-2025,26120.0
20-05-2025,26140.0
21-05-2025,26140.0
22-05-2025,26150.0
23-05-2025,26130.0
24-05-2025,26130.0
25-05-2025,26130.0
26-05-2025,26090.0
27-05-2025,26100.0
28-05-2025,26140.0
29-05-2025,26200.0
30-05-2025,26200.0
31-05-2025,26200.0
01-06-2025,26200.0
02-06-2025,26200.0
03-06-2025,26230.0
04-06-2025,26254.0
05-06-2025,26244.0
06-06-2025,26220.0
07-06-2025,26220.0
08-06-2025,26220.0
09-06-2025,26220.0
10-06-2025,26200.0
11-06-2025,26200.0
12-06-2025,26210.0
13-06-2025,26223.0
14-06-2025,26223.0
15-06-2025,26223.0
16-06-2025,26242.0
17-06-2025,26247.0
18-06-2025,26243.0
19-06-2025,26276.0
20-06-2025,26282.0
21-06-2025,26282.0
22-06-2025,26282.0
23-06-2025,26279.0
24-06-2025,26310.0
25-06-2025,26307.0
26-06-2025,26290.0
27-06-2025,26270.0
28-06-2025,26270.0
29-06-2025,26270.0
30-06-2025,26300.0
01-07-2025,26310.0
02-07-2025,26323.0
03-07-2025,26345.0
04-07-2025,26350.0
05-07-2025,26350.0
06-07-2025,26350.0
07-07-2025,26330.0
08-07-2025,26305.0
09-07-2025,26320.0
10-07-2025,26290.0
11-07-2025,26290.0
12-07-2025,26290.0
13-07-2025,26290.0
14-07-2025,26290.0
15-07-2025,26310.0
16-07-2025,26330.0
17-07-2025,26330.0
18-07-2025,26340.0
19-07-2025,26340.0
20-07-2025,26340.0
21-07-2025,26340.0
22-07-2025,26320.0
23-07-2025,26320.0
24-07-2025,26320.0
25-07-2025,26320.0
26-07-2025,26320.0
27-07-2025,26320.0
28-07-2025,26370.0
29-07-2025,26400.0
30-07-2025,26390.0
31-07-2025,26380.0
01-08-2025,26390.0
02-08-2025,26390.0
03-08-2025,26390.0
04-08-2025,26370.0
05-08-2025,26420.0
06-08-2025,26420.0
07-08-2025,26400.0
08-08-2025,26400.0
09-08-2025,26400.0
10-08-2025,26400.0
11-08-2025,26400.0
12-08-2025,26450.0
13-08-2025,26450.0
14-08-2025,26440.0
15-08-2025,26450.0
16-08-2025,26450.0
17-08-2025,26450.0
18-08-2025,26470.0
19-08-2025,26490.0
20-08-2025,26520.0
21-08-2025,26536.0
22-08-2025,26520.0
23-08-2025,26520.0
24-08-2025,26520.0
25-08-2025,26480.0
26-08-2025,26530.0
27-08-2025,26536.0
28-08-2025,26531.0
29-08-2025,26502.0
30-08-2025,26502.0
31-08-2025,26502.0
01-09-2025,26502.0
02-09-2025,26502.0
03-09-2025,26508.0
04-09-2025,26510.0
05-09-2025,26510.0
06-09-2025,26510.0
07-09-2025,26510.0
08-09-2025,26497.0
09-09-2025,26497.0
10-09-2025,26482.0
11-09-2025,26482.0
12-09-2025,26476.0
13-09-2025,26476.0
14-09-2025,26476.0
15-09-2025,26476.0
16-09-2025,26468.0
17-09-2025,26457.0
18-09-2025,26445.0
19-09-2025,26445.0
20-09-2025,26445.0
21-09-2025,26445.0
22-09-2025,26448.0
23-09-2025,26448.0
24-09-2025,26445.0
25-09-2025,26450.0
26-09-2025,26453.0
27-09-2025,26453.0
28-09-2025,26453.0
29-09-2025,26451.0
30-09-2025,26446.0
01-10-2025,26446.0
02-10-2025,26435.0
03-10-2025,26420.0
04-10-2025,26420.0
05-10-2025,26420.0
06-10-2025,26403.0
07-10-2025,26398.0
08-10-2025,26389.0
09-10-2025,26386.0
10-10-2025,26384.0
11-10-2025,26384.0
12-10-2025,26384.0
13-10-2025,26367.0
14-10-2025,26369.0
15-10-2025,26369.0
16-10-2025,26364.0
17-10-2025,26356.0
18-10-2025,26356.0
19-10-2025,26356.0
20-10-2025,26356.0
21-10-2025,26353.0
22-10-2025,26353.0
23-10-2025,26352.0
24-10-2025,26352.0
25-10-2025,26352.0
26-10-2025,26352.0
27-10-2025,26351.0
28-10-2025,26349.0
29-10-2025,26345.0
30-10-2025,26345.0
31-10-2025,26347.0
01-11-2025,26347.0
02-11-2025,26347.0
03-11-2025,26347.0
04-11-2025,26349.0
05-11-2025,26351.0
06-11-2025,26355.0
07-11-2025,26358.0
08-11-2025,26358.0
09-11-2025,26358.0
10-11-2025,26361.0
11-11-2025,26373.0
12-11-2025,26385.0
13-11-2025,26381.0
14-11-2025,26378.0
15-11-2025,26378.0
16-11-2025,26378.0
17-11-2025,26376.0
18-11-2025,26388.0
19-11-2025,26388.0
20-11-2025,26386.0
21-11-2025,26392.0
22-11-2025,26392.0
23-11-2025,26392.0
24-11-2025,26401.0
25-11-2025,26403.0
26-11-2025,26403.0
27-11-2025,26409.0
28-11-2025,26412.0
29-11-2025,26412.0
30-11-2025,26412.0
01-12-2025,26413.0
02-12-2025,26410.0
03-12-2025,26410.0
04-12-2025,26409.0
05-12-2025,26408.0
06-12-2025,26408.0
07-12-2025,26408.0
08-12-2025,26409.0
09-12-2025,26412.0
10-12-2025,26412.0
11-12-2025,26411.0
12-12-2025,26405.0
13-12-2025,26405.0
14-12-2025,26405.0
15-12-2025,26401.0
16-12-2025,26398.0
17-12-2025,26403.0
18-12-2025,26408.0
19-12-2025,26405.0
20-12-2025,26405.0
21-12-2025,26405.0
22-12-2025,26406.0
23-12-2025,26403.0
24-12-2025,26403.0
25-12-2025,26389.0
26-12-2025,26384.0
27-12-2025,26384.0
28-12-2025,26384.0
29-12-2025,26381.0
30-12-2025,26380.0
31-12-2025,26377.0
01-01-2026,26377.0
02-01-2026,26377.0
03-01-2026,26377.0
04-01-2026,26377.0
05-01-2026,26380.0
06-01-2026,26378.0
07-01-2026,26378.0
08-01-2026,26381.0
09-01-2026,26383.0
10-01-2026,26387.0
11-01-2026,26387.0
12-01-2026,26385.0
13-01-2026,26385.0
14-01-2026,26391.0
15-01-2026,26391.0
16-01-2026,26387.0
17-01-2026,26387.0
18-01-2026,26387.0
19-01-2026,26388.0
20-01-2026,26386.0
21-01-2026,26380.0
22-01-2026,26381.0
23-01-2026,26381.0
24-01-2026,26381.0
25-01-2026,26381.0
26-01-2026,26368.0
27-01-2026,26330.0
28-01-2026,26260.0
29-01-2026,26200.0
30-01-2026,26110.0
31-01-2026,26110.0
01-02-2026,26110.0
02-02-2026,26180.0
03-02-2026,26180.0
04-02-2026,26180.0
05-02-2026,26150.0
06-02-2026,26140.0
07-02-2026,26140.0
08-02-2026,26140.0
09-02-2026,26100.0
10-02-2026,26060.0
11-02-2026,26160.0
12-02-2026,26160.0
13-02-2026,26160.0
14-02-2026,26160.0
15-02-2026,26160.0
16-02-2026,26160.0
17-02-2026,26160.0
18-02-2026,26160.0
19-02-2026,26160.0
20-02-2026,26160.0
21-02-2026,26160.0
22-02-2026,26160.0
23-02-2026,26290.0
24-02-2026,26305.0
25-02-2026,26309.0
26-02-2026,26260.0
27-02-2026,26230.0
28-02-2026,26230.0
01-03-2026,26230.0
02-03-2026,26289.0
03-03-2026,26298.0
04-03-2026,26304.0
05-03-2026,26307.0
06-03-2026,26309.0
07-03-2026,26309.0
08-03-2026,26309.0
09-03-2026,26311.0
10-03-2026,26315.0
11-03-2026,26311.0
12-03-2026,26314.0
13-03-2026,26318.0
14-03-2026,26318.0
15-03-2026,26318.0
16-03-2026,26321.0
17-03-2026,26321.0
18-03-2026,26320.0
19-03-2026,26325.0
20-03-2026,26339.0
21-03-2026,26339.0
22-03-2026,26339.0
23-03-2026,26344.0
24-03-2026,26364.0
25-03-2026,26359.0
26-03-2026,26357.0
27-03-2026,26355.0
28-03-2026,26355.0
29-03-2026,26355.0
30-03-2026,26355.0
31-03-2026,26357.0
01-04-2026,26360.0
02-04-2026,26362.0
03-04-2026,26362.0
04-04-2026,26362.0
05-04-2026,26362.0
06-04-2026,26361.0
07-04-2026,26363.0
08-04-2026,26361.0
09-04-2026,26357.0
10-04-2026,26360.0
11-04-2026,26360.0
12-04-2026,26360.0
13-04-2026,26361.0
14-04-2026,26361.0
15-04-2026,26358.0
16-04-2026,26357.0
17-04-2026,26357.0
18-04-2026,26357.0
19-04-2026,26357.0
20-04-2026,26358.0
21-04-2026,26357.0
22-04-2026,26355.0
23-04-2026,26360.0
24-04-2026,26368.0
25-04-2026,26368.0
26-04-2026,26368.0
27-04-2026,26368.0
28-04-2026,26366.0
29-04-2026,26368.0
30-04-2026,26368.0
01-05-2026,26368.0
02-05-2026,26368.0
03-05-2026,26368.0
04-05-2026,26367.0
05-05-2026,26366.0
06-05-2026,26368.0
07-05-2026,26368.0
08-05-2026,26367.0
09-05-2026,26367.0
10-05-2026,26367.0
11-05-2026,26373.0
12-05-2026,26379.0
13-05-2026,26379.0
14-05-2026,26382.0
15-05-2026,26387.0
16-05-2026,26387.0
17-05-2026,26387.0
18-05-2026,26387.0
19-05-2026,26389.0
20-05-2026,26391.0
21-05-2026,26391.0
22-05-2026,26390.0
23-05-2026,26390.0
24-05-2026,26390.0
25-05-2026,26392.0
26-05-2026,26394.0
27-05-2026,26393.0
28-05-2026,26393.0
29-05-2026,26395.0
30-05-2026,26395.0
31-05-2026,26395.0
01-06-2026,26394.0
02-06-2026,26398.0
03-06-2026,26402.0
04-06-2026,26402.0
05-06-2026,26404.0
06-06-2026,26404.0
07-06-2026,26404.0
08-06-2026,26407.0
09-06-2026,26408.0
10-06-2026,26408.0
